id_detalle_venta,fecha_venta,id_producto,cantidad
15100,2023-09-25,242,2
15101,2023-09-25,239,2
15102,2023-09-25,234,2
15103,2023-09-25,81,3
15104,2023-09-25,60,3
15105,2023-09-25,78,3
15106,2023-09-25,42,3
15107,2023-09-25,107,3
15108,2023-09-25,60,3
15109,2023-09-25,41,3
15110,2023-09-25,196,3
15111,2023-09-25,78,3
15112,2023-09-25,52,4
15113,2023-09-25,263,5
15114,2023-09-25,76,5
15115,2023-09-25,76,5
15116,2023-09-25,82,5
15117,2023-09-25,82,5
15118,2023-09-25,284,5
15119,2023-09-25,282,5
15120,2023-09-25,150,5
15121,2023-09-25,30,6
15122,2023-09-25,119,6
15123,2023-09-25,224,6
15124,2023-09-25,187,7
15125,2023-09-25,41,8
15126,2023-09-25,28,8
15127,2023-09-25,11,8
15128,2023-09-25,70,8
15129,2023-09-25,81,8
15130,2023-09-25,151,8
15131,2023-09-25,219,8
15132,2023-09-25,264,9
15133,2023-09-25,47,9
15134,2023-09-25,88,9
15135,2023-09-25,41,10
15136,2023-09-25,187,10
15137,2023-09-25,85,10
15138,2023-09-25,71,10
15139,2023-09-25,25,10
15140,2023-09-25,282,10
15141,2023-09-25,2,14
15142,2023-09-25,119,15
15143,2023-09-25,139,15
15144,2023-09-25,290,20
15145,2023-09-25,173,20
15146,2023-09-25,288,25
15147,2023-09-25,282,30
15148,2023-09-25,107,43
15149,2023-09-25,192,50
15150,2023-09-25,150,50
15151,2023-09-25,44,56
15152,2023-09-25,190,62
15153,2023-09-25,191,71
15154,2023-09-25,12,87
15155,2023-09-25,208,168
15156,2023-09-25,159,204
15157,2023-09-25,186,230
15158,2023-09-25,6,250
15159,2023-09-25,159,270
15160,2023-09-25,295,300
15161,2023-09-25,217,606
15162,2023-09-25,152,667
15163,2023-09-25,181,727
15164,2023-09-25,2,982
15165,2023-09-25,303,1135
15166,2023-09-25,168,1581
15167,2023-09-25,117,1635
15168,2023-09-25,4,1693
15169,2023-09-25,191,1867
15170,2023-09-25,156,4000
15171,2023-09-25,2,4613
15172,2023-09-25,174,11240
15173,2023-09-25,166,12991
15174,2023-09-25,168,14779
15175,2023-09-25,168,16834
15176,2023-09-26,86,1
15177,2023-09-26,21,1
15178,2023-09-26,33,1
15179,2023-09-26,61,1
15180,2023-09-26,262,1
15181,2023-09-26,262,1
15182,2023-09-26,238,1
15183,2023-09-26,240,1
15184,2023-09-26,18,1
15185,2023-09-26,228,1
15186,2023-09-26,219,1
15187,2023-09-26,105,1
15188,2023-09-26,97,1
15189,2023-09-26,40,2
15190,2023-09-26,20,2
15191,2023-09-26,263,2
15192,2023-09-26,266,2
15193,2023-09-26,61,2
15194,2023-09-26,25,2
15195,2023-09-26,89,2
15196,2023-09-26,94,2
15197,2023-09-26,45,2
15198,2023-09-26,11,3
15199,2023-09-26,263,3
15200,2023-09-26,260,3
15201,2023-09-26,252,3
15202,2023-09-26,283,3
15203,2023-09-26,122,3
15204,2023-09-26,255,3
15205,2023-09-26,178,3
15206,2023-09-26,151,4
15207,2023-09-26,88,4
15208,2023-09-26,69,4
15209,2023-09-26,196,4
15210,2023-09-26,50,4
15211,2023-09-26,139,4
15212,2023-09-26,246,5
15213,2023-09-26,78,5
15214,2023-09-26,81,5
15215,2023-09-26,129,5
15216,2023-09-26,122,5
15217,2023-09-26,282,5
15218,2023-09-26,96,6
15219,2023-09-26,138,6
15220,2023-09-26,139,6
15221,2023-09-26,86,7
15222,2023-09-26,76,7
15223,2023-09-26,24,8
15224,2023-09-26,85,8
15225,2023-09-26,171,9
15226,2023-09-26,36,9
15227,2023-09-26,292,10
15228,2023-09-26,138,11
15229,2023-09-26,84,13
15230,2023-09-26,48,15
15231,2023-09-26,192,16
15232,2023-09-26,139,16
15233,2023-09-26,244,20
15234,2023-09-26,9,21
15235,2023-09-26,71,28
15236,2023-09-26,132,34
15237,2023-09-26,10,46
15238,2023-09-26,290,50
15239,2023-09-26,227,63
15240,2023-09-26,108,100
15241,2023-09-26,108,135
15242,2023-09-26,191,165
15243,2023-09-26,1,200
15244,2023-09-26,216,225
15245,2023-09-26,209,230
15246,2023-09-26,176,290
15247,2023-09-26,159,322
15248,2023-09-26,295,400
15249,2023-09-26,117,537
15250,2023-09-26,153,750
15251,2023-09-26,169,969
15252,2023-09-26,172,2005
15253,2023-09-26,303,2200
15254,2023-09-26,172,2872
15255,2023-09-26,165,3980
15256,2023-09-26,113,4030
15257,2023-09-26,303,5250
15258,2023-09-26,4,7756
15259,2023-09-26,168,15255
15260,2023-09-27,262,1
15261,2023-09-27,33,1
15262,2023-09-27,262,1
15263,2023-09-27,21,1
15264,2023-09-27,262,1
15265,2023-09-27,25,1
15266,2023-09-27,40,1
15267,2023-09-27,21,1
15268,2023-09-27,21,1
15269,2023-09-27,263,1
15270,2023-09-27,267,1
15271,2023-09-27,222,1
15272,2023-09-27,138,1
15273,2023-09-27,278,1
15274,2023-09-27,226,1
15275,2023-09-27,103,1
15276,2023-09-27,65,1
15277,2023-09-27,248,1
15278,2023-09-27,226,1
15279,2023-09-27,285,1
15280,2023-09-27,224,1
15281,2023-09-27,236,1
15282,2023-09-27,248,1
15283,2023-09-27,78,2
15284,2023-09-27,80,2
15285,2023-09-27,267,2
15286,2023-09-27,246,2
15287,2023-09-27,65,2
15288,2023-09-27,300,2
15289,2023-09-27,46,2
15290,2023-09-27,125,2
15291,2023-09-27,279,2
15292,2023-09-27,137,2
15293,2023-09-27,218,2
15294,2023-09-27,83,3
15295,2023-09-27,135,3
15296,2023-09-27,263,3
15297,2023-09-27,78,3
15298,2023-09-27,260,3
15299,2023-09-27,86,4
15300,2023-09-27,260,4
15301,2023-09-27,277,4
15302,2023-09-27,80,5
15303,2023-09-27,201,5
15304,2023-09-27,117,5
15305,2023-09-27,66,5
15306,2023-09-27,34,6
15307,2023-09-27,47,6
15308,2023-09-27,96,6
15309,2023-09-27,69,6
15310,2023-09-27,86,6
15311,2023-09-27,118,6
15312,2023-09-27,229,6
15313,2023-09-27,188,7
15314,2023-09-27,188,7
15315,2023-09-27,264,7
15316,2023-09-27,88,7
15317,2023-09-27,38,7
15318,2023-09-27,29,8
15319,2023-09-27,82,8
15320,2023-09-27,35,8
15321,2023-09-27,85,9
15322,2023-09-27,24,10
15323,2023-09-27,249,10
15324,2023-09-27,36,13
15325,2023-09-27,191,21
15326,2023-09-27,159,30
15327,2023-09-27,227,30
15328,2023-09-27,9,35
15329,2023-09-27,8,37
15330,2023-09-27,134,48
15331,2023-09-27,132,58
15332,2023-09-27,106,68
15333,2023-09-27,247,82
15334,2023-09-27,159,91
15335,2023-09-27,12,95
15336,2023-09-27,257,100
15337,2023-09-27,181,123
15338,2023-09-27,217,248
15339,2023-09-27,168,1565
15340,2023-09-27,113,1620
15341,2023-09-27,172,1682
15342,2023-09-27,166,6358
15343,2023-09-27,168,12820
15344,2023-09-28,259,1
15345,2023-09-28,259,1
15346,2023-09-28,20,1
15347,2023-09-28,267,1
15348,2023-09-28,61,1
15349,2023-09-28,39,1
15350,2023-09-28,259,1
15351,2023-09-28,22,1
15352,2023-09-28,29,1
15353,2023-09-28,230,1
15354,2023-09-28,182,1
15355,2023-09-28,139,1
15356,2023-09-28,238,2
15357,2023-09-28,267,2
15358,2023-09-28,26,2
15359,2023-09-28,96,2
15360,2023-09-28,263,2
15361,2023-09-28,107,2
15362,2023-09-28,78,2
15363,2023-09-28,238,2
15364,2023-09-28,83,2
15365,2023-09-28,79,2
15366,2023-09-28,84,2
15367,2023-09-28,39,2
15368,2023-09-28,282,2
15369,2023-09-28,140,2
15370,2023-09-28,145,2
15371,2023-09-28,208,2
15372,2023-09-28,11,3
15373,2023-09-28,96,3
15374,2023-09-28,79,3
15375,2023-09-28,81,3
15376,2023-09-28,35,3
15377,2023-09-28,127,3
15378,2023-09-28,102,4
15379,2023-09-28,283,4
15380,2023-09-28,30,5
15381,2023-09-28,59,5
15382,2023-09-28,283,5
15383,2023-09-28,256,5
15384,2023-09-28,73,5
15385,2023-09-28,88,6
15386,2023-09-28,121,6
15387,2023-09-28,26,7
15388,2023-09-28,164,7
15389,2023-09-28,85,7
15390,2023-09-28,248,7
15391,2023-09-28,69,8
15392,2023-09-28,188,8
15393,2023-09-28,76,8
15394,2023-09-28,28,8
15395,2023-09-28,122,8
15396,2023-09-28,264,9
15397,2023-09-28,263,9
15398,2023-09-28,266,9
15399,2023-09-28,298,9
15400,2023-09-28,29,10
15401,2023-09-28,171,10
15402,2023-09-28,37,10
15403,2023-09-28,258,15
15404,2023-09-28,169,16
15405,2023-09-28,246,17
15406,2023-09-28,287,20
15407,2023-09-28,192,24
15408,2023-09-28,244,30
15409,2023-09-28,37,35
15410,2023-09-28,191,62
15411,2023-09-28,54,70
15412,2023-09-28,113,85
15413,2023-09-28,289,100
15414,2023-09-28,290,120
15415,2023-09-28,191,162
15416,2023-09-28,160,165
15417,2023-09-28,210,183
15418,2023-09-28,113,185
15419,2023-09-28,1,326
15420,2023-09-28,16,483
15421,2023-09-28,186,741
15422,2023-09-28,1,2745
15423,2023-09-28,172,3454
15424,2023-09-28,118,4071
15425,2023-09-28,165,7627
15426,2023-09-28,166,18304
15427,2023-09-28,166,21799
15428,2023-09-29,21,1
15429,2023-09-29,260,1
15430,2023-09-29,262,1
15431,2023-09-29,94,1
15432,2023-09-29,151,1
15433,2023-09-29,259,1
15434,2023-09-29,20,1
15435,2023-09-29,267,1
15436,2023-09-29,78,1
15437,2023-09-29,99,1
15438,2023-09-29,97,1
15439,2023-09-29,58,1
15440,2023-09-29,286,1
15441,2023-09-29,73,1
15442,2023-09-29,64,1
15443,2023-09-29,105,1
15444,2023-09-29,31,1
15445,2023-09-29,267,2
15446,2023-09-29,33,2
15447,2023-09-29,267,2
15448,2023-09-29,39,2
15449,2023-09-29,94,2
15450,2023-09-29,237,2
15451,2023-09-29,292,2
15452,2023-09-29,199,2
15453,2023-09-29,192,2
15454,2023-09-29,300,2
15455,2023-09-29,61,3
15456,2023-09-29,60,3
15457,2023-09-29,78,3
15458,2023-09-29,135,3
15459,2023-09-29,30,3
15460,2023-09-29,222,3
15461,2023-09-29,151,3
15462,2023-09-29,77,3
15463,2023-09-29,28,4
15464,2023-09-29,171,4
15465,2023-09-29,42,4
15466,2023-09-29,219,4
15467,2023-09-29,181,4
15468,2023-09-29,237,5
15469,2023-09-29,129,5
15470,2023-09-29,39,5
15471,2023-09-29,266,5
15472,2023-09-29,28,5
15473,2023-09-29,136,5
15474,2023-09-29,288,5
15475,2023-09-29,145,5
15476,2023-09-29,284,5
15477,2023-09-29,28,6
15478,2023-09-29,86,6
15479,2023-09-29,89,6
15480,2023-09-29,252,6
15481,2023-09-29,25,7
15482,2023-09-29,52,7
15483,2023-09-29,23,7
15484,2023-09-29,41,7
15485,2023-09-29,252,7
15486,2023-09-29,122,7
15487,2023-09-29,87,8
15488,2023-09-29,229,8
15489,2023-09-29,87,9
15490,2023-09-29,85,9
15491,2023-09-29,69,9
15492,2023-09-29,135,10
15493,2023-09-29,249,10
15494,2023-09-29,252,10
15495,2023-09-29,126,10
15496,2023-09-29,300,16
15497,2023-09-29,247,18
15498,2023-09-29,277,20
15499,2023-09-29,1,25
15500,2023-09-29,7,40
15501,2023-09-29,9,55
15502,2023-09-29,54,56
15503,2023-09-29,12,58
15504,2023-09-29,152,198
15505,2023-09-29,109,227
15506,2023-09-29,265,312
15507,2023-09-29,186,533
15508,2023-09-29,265,1230
15509,2023-09-29,172,3783
15510,2023-09-29,168,4681
15511,2023-09-29,166,7466
15512,2023-09-30,29,1
15513,2023-09-30,76,1
15514,2023-09-30,61,1
15515,2023-09-30,267,1
15516,2023-09-30,259,1
15517,2023-09-30,90,1
15518,2023-09-30,78,1
15519,2023-09-30,238,1
15520,2023-09-30,260,1
15521,2023-09-30,21,1
15522,2023-09-30,72,1
15523,2023-09-30,85,1
15524,2023-09-30,228,1
15525,2023-09-30,236,1
15526,2023-09-30,241,1
15527,2023-09-30,44,1
15528,2023-09-30,259,2
15529,2023-09-30,60,2
15530,2023-09-30,60,2
15531,2023-09-30,79,2
15532,2023-09-30,82,2
15533,2023-09-30,239,2
15534,2023-09-30,35,2
15535,2023-09-30,230,2
15536,2023-09-30,244,2
15537,2023-09-30,46,2
15538,2023-09-30,91,3
15539,2023-09-30,23,3
15540,2023-09-30,263,3
15541,2023-09-30,41,3
15542,2023-09-30,300,3
15543,2023-09-30,80,4
15544,2023-09-30,29,4
15545,2023-09-30,59,4
15546,2023-09-30,74,4
15547,2023-09-30,266,4
15548,2023-09-30,229,4
15549,2023-09-30,255,4
15550,2023-09-30,82,5
15551,2023-09-30,79,5
15552,2023-09-30,41,5
15553,2023-09-30,87,5
15554,2023-09-30,83,5
15555,2023-09-30,24,5
15556,2023-09-30,171,6
15557,2023-09-30,91,6
15558,2023-09-30,266,6
15559,2023-09-30,89,6
15560,2023-09-30,82,6
15561,2023-09-30,135,6
15562,2023-09-30,71,7
15563,2023-09-30,102,7
15564,2023-09-30,47,8
15565,2023-09-30,72,8
15566,2023-09-30,264,8
15567,2023-09-30,26,8
15568,2023-09-30,266,8
15569,2023-09-30,34,8
15570,2023-09-30,38,8
15571,2023-09-30,81,9
15572,2023-09-30,263,9
15573,2023-09-30,260,9
15574,2023-09-30,39,9
15575,2023-09-30,225,9
15576,2023-09-30,47,10
15577,2023-09-30,42,10
15578,2023-09-30,81,10
15579,2023-09-30,218,13
15580,2023-09-30,191,19
15581,2023-09-30,144,23
15582,2023-09-30,132,24
15583,2023-09-30,199,26
15584,2023-09-30,71,28
15585,2023-09-30,109,30
15586,2023-09-30,277,40
15587,2023-09-30,157,40
15588,2023-09-30,132,44
15589,2023-09-30,132,52
15590,2023-09-30,258,68
15591,2023-09-30,186,161
15592,2023-09-30,287,165
15593,2023-09-30,265,210
15594,2023-09-30,6,250
15595,2023-09-30,158,306
15596,2023-09-30,190,400
15597,2023-09-30,169,428
15598,2023-09-30,172,444
15599,2023-09-30,265,500
15600,2023-09-30,200,685
15601,2023-09-30,169,755
15602,2023-09-30,168,6623
15603,2023-09-30,165,6651
15604,2023-09-30,166,28006
15605,2023-10-01,21,1
15606,2023-10-01,21,1
15607,2023-10-01,267,1
15608,2023-10-01,21,1
15609,2023-10-01,60,1
15610,2023-10-01,29,1
15611,2023-10-01,61,1
15612,2023-10-01,22,1
15613,2023-10-01,33,1
15614,2023-10-01,288,1
15615,2023-10-01,73,1
15616,2023-10-01,105,1
15617,2023-10-01,230,1
15618,2023-10-01,219,1
15619,2023-10-01,27,1
15620,2023-10-01,21,2
15621,2023-10-01,23,2
15622,2023-10-01,22,2
15623,2023-10-01,72,2
15624,2023-10-01,61,2
15625,2023-10-01,222,2
15626,2023-10-01,23,3
15627,2023-10-01,26,3
15628,2023-10-01,260,3
15629,2023-10-01,238,3
15630,2023-10-01,29,3
15631,2023-10-01,35,3
15632,2023-10-01,46,3
15633,2023-10-01,283,3
15634,2023-10-01,228,3
15635,2023-10-01,278,3
15636,2023-10-01,79,4
15637,2023-10-01,24,4
15638,2023-10-01,63,4
15639,2023-10-01,65,4
15640,2023-10-01,79,5
15641,2023-10-01,96,5
15642,2023-10-01,187,5
15643,2023-10-01,80,5
15644,2023-10-01,284,5
15645,2023-10-01,260,6
15646,2023-10-01,249,6
15647,2023-10-01,42,6
15648,2023-10-01,72,6
15649,2023-10-01,11,7
15650,2023-10-01,263,7
15651,2023-10-01,76,7
15652,2023-10-01,42,7
15653,2023-10-01,244,7
15654,2023-10-01,187,8
15655,2023-10-01,292,8
15656,2023-10-01,188,9
15657,2023-10-01,81,9
15658,2023-10-01,265,10
15659,2023-10-01,218,11
15660,2023-10-01,246,12
15661,2023-10-01,287,12
15662,2023-10-01,229,13
15663,2023-10-01,110,15
15664,2023-10-01,38,15
15665,2023-10-01,246,18
15666,2023-10-01,158,20
15667,2023-10-01,229,21
15668,2023-10-01,158,30
15669,2023-10-01,288,30
15670,2023-10-01,111,33
15671,2023-10-01,258,42
15672,2023-10-01,181,45
15673,2023-10-01,297,48
15674,2023-10-01,37,48
15675,2023-10-01,279,50
15676,2023-10-01,247,55
15677,2023-10-01,217,61
15678,2023-10-01,14,63
15679,2023-10-01,117,65
15680,2023-10-01,295,105
15681,2023-10-01,111,120
15682,2023-10-01,54,150
15683,2023-10-01,1,200
15684,2023-10-01,159,210
15685,2023-10-01,280,300
15686,2023-10-01,160,343
15687,2023-10-01,280,600
15688,2023-10-01,169,774
15689,2023-10-01,106,805
15690,2023-10-01,294,931
15691,2023-10-01,172,1196
15692,2023-10-01,169,1958
15693,2023-10-01,156,2532
15694,2023-10-01,165,3273
15695,2023-10-01,172,3535
15696,2023-10-01,2,10661
15697,2023-10-02,20,1
15698,2023-10-02,239,1
15699,2023-10-02,267,1
15700,2023-10-02,266,1
15701,2023-10-02,102,1
15702,2023-10-02,40,1
15703,2023-10-02,267,1
15704,2023-10-02,242,1
15705,2023-10-02,61,1
15706,2023-10-02,248,1
15707,2023-10-02,48,1
15708,2023-10-02,63,1
15709,2023-10-02,286,1
15710,2023-10-02,66,1
15711,2023-10-02,228,1
15712,2023-10-02,179,1
15713,2023-10-02,282,1
15714,2023-10-02,87,2
15715,2023-10-02,34,2
15716,2023-10-02,259,2
15717,2023-10-02,239,2
15718,2023-10-02,263,2
15719,2023-10-02,171,2
15720,2023-10-02,87,2
15721,2023-10-02,292,2
15722,2023-10-02,45,2
15723,2023-10-02,146,2
15724,2023-10-02,188,3
15725,2023-10-02,82,3
15726,2023-10-02,35,3
15727,2023-10-02,91,3
15728,2023-10-02,35,3
15729,2023-10-02,192,3
15730,2023-10-02,78,4
15731,2023-10-02,263,4
15732,2023-10-02,87,4
15733,2023-10-02,42,4
15734,2023-10-02,151,4
15735,2023-10-02,85,5
15736,2023-10-02,164,5
15737,2023-10-02,226,5
15738,2023-10-02,263,6
15739,2023-10-02,277,6
15740,2023-10-02,37,7
15741,2023-10-02,37,7
15742,2023-10-02,246,7
15743,2023-10-02,264,8
15744,2023-10-02,76,8
15745,2023-10-02,25,9
15746,2023-10-02,88,9
15747,2023-10-02,39,10
15748,2023-10-02,231,11
15749,2023-10-02,119,20
15750,2023-10-02,71,42
15751,2023-10-02,1,50
15752,2023-10-02,172,66
15753,2023-10-02,8,89
15754,2023-10-02,159,144
15755,2023-10-02,159,180
15756,2023-10-02,190,210
15757,2023-10-02,106,220
15758,2023-10-02,247,438
15759,2023-10-02,116,611
15760,2023-10-02,169,959
15761,2023-10-02,204,1000
15762,2023-10-02,6,1070
15763,2023-10-02,111,1120
15764,2023-10-02,169,1139
15765,2023-10-02,169,1954
15766,2023-10-02,2,2000
15767,2023-10-02,166,2277
15768,2023-10-02,174,2602
15769,2023-10-02,293,4200
15770,2023-10-02,293,5000
15771,2023-10-02,303,5838
15772,2023-10-02,165,8382
15773,2023-10-02,168,10427
15774,2023-10-02,166,25388
15775,2023-10-02,294,50000
15776,2023-10-03,21,1
15777,2023-10-03,249,1
15778,2023-10-03,20,1
15779,2023-10-03,61,1
15780,2023-10-03,39,1
15781,2023-10-03,252,1
15782,2023-10-03,267,1
15783,2023-10-03,259,1
15784,2023-10-03,237,1
15785,2023-10-03,20,1
15786,2023-10-03,244,1
15787,2023-10-03,45,1
15788,2023-10-03,50,1
15789,2023-10-03,245,1
15790,2023-10-03,20,2
15791,2023-10-03,242,2
15792,2023-10-03,61,2
15793,2023-10-03,39,2
15794,2023-10-03,29,2
15795,2023-10-03,140,2
15796,2023-10-03,284,2
15797,2023-10-03,150,2
15798,2023-10-03,225,2
15799,2023-10-03,24,3
15800,2023-10-03,72,3
15801,2023-10-03,266,3
15802,2023-10-03,63,3
15803,2023-10-03,87,4
15804,2023-10-03,252,4
15805,2023-10-03,24,4
15806,2023-10-03,196,4
15807,2023-10-03,225,4
15808,2023-10-03,46,4
15809,2023-10-03,151,5
15810,2023-10-03,59,5
15811,2023-10-03,39,5
15812,2023-10-03,96,5
15813,2023-10-03,123,5
15814,2023-10-03,261,5
15815,2023-10-03,264,6
15816,2023-10-03,83,6
15817,2023-10-03,87,6
15818,2023-10-03,81,6
15819,2023-10-03,96,6
15820,2023-10-03,263,6
15821,2023-10-03,50,6
15822,2023-10-03,39,7
15823,2023-10-03,26,7
15824,2023-10-03,263,7
15825,2023-10-03,38,7
15826,2023-10-03,96,8
15827,2023-10-03,263,8
15828,2023-10-03,212,8
15829,2023-10-03,266,9
15830,2023-10-03,30,9
15831,2023-10-03,92,9
15832,2023-10-03,81,10
15833,2023-10-03,81,10
15834,2023-10-03,42,10
15835,2023-10-03,57,10
15836,2023-10-03,247,12
15837,2023-10-03,246,13
15838,2023-10-03,246,13
15839,2023-10-03,117,18
15840,2023-10-03,300,19
15841,2023-10-03,300,20
15842,2023-10-03,12,27
15843,2023-10-03,227,30
15844,2023-10-03,192,52
15845,2023-10-03,169,58
15846,2023-10-03,116,100
15847,2023-10-03,15,163
15848,2023-10-03,159,292
15849,2023-10-03,280,300
15850,2023-10-03,181,462
15851,2023-10-03,172,1600
15852,2023-10-03,294,3000
15853,2023-10-03,165,6962
15854,2023-10-03,168,10938
15855,2023-10-03,168,12238
15856,2023-10-03,166,13813
15857,2023-10-04,267,1
15858,2023-10-04,267,1
15859,2023-10-04,192,1
15860,2023-10-04,89,1
15861,2023-10-04,259,1
15862,2023-10-04,89,1
15863,2023-10-04,262,1
15864,2023-10-04,73,1
15865,2023-10-04,104,1
15866,2023-10-04,104,1
15867,2023-10-04,140,1
15868,2023-10-04,279,1
15869,2023-10-04,180,1
15870,2023-10-04,230,1
15871,2023-10-04,25,2
15872,2023-10-04,74,2
15873,2023-10-04,238,2
15874,2023-10-04,242,2
15875,2023-10-04,239,2
15876,2023-10-04,151,2
15877,2023-10-04,61,2
15878,2023-10-04,239,2
15879,2023-10-04,23,2
15880,2023-10-04,60,3
15881,2023-10-04,260,3
15882,2023-10-04,96,3
15883,2023-10-04,26,3
15884,2023-10-04,123,3
15885,2023-10-04,63,3
15886,2023-10-04,45,3
15887,2023-10-04,277,3
15888,2023-10-04,254,3
15889,2023-10-04,11,4
15890,2023-10-04,11,4
15891,2023-10-04,70,4
15892,2023-10-04,138,4
15893,2023-10-04,30,5
15894,2023-10-04,86,5
15895,2023-10-04,79,5
15896,2023-10-04,102,5
15897,2023-10-04,222,5
15898,2023-10-04,187,6
15899,2023-10-04,264,6
15900,2023-10-04,83,6
15901,2023-10-04,236,6
15902,2023-10-04,282,6
15903,2023-10-04,260,7
15904,2023-10-04,226,7
15905,2023-10-04,38,7
15906,2023-10-04,81,8
15907,2023-10-04,70,8
15908,2023-10-04,76,8
15909,2023-10-04,286,8
15910,2023-10-04,277,8
15911,2023-10-04,86,9
15912,2023-10-04,87,9
15913,2023-10-04,84,10
15914,2023-10-04,23,10
15915,2023-10-04,151,10
15916,2023-10-04,23,10
15917,2023-10-04,72,10
15918,2023-10-04,84,12
15919,2023-10-04,302,12
15920,2023-10-04,37,20
15921,2023-10-04,8,21
15922,2023-10-04,113,30
15923,2023-10-04,279,50
15924,2023-10-04,290,50
15925,2023-10-04,213,55
15926,2023-10-04,153,58
15927,2023-10-04,36,59
15928,2023-10-04,293,60
15929,2023-10-04,290,60
15930,2023-10-04,116,66
15931,2023-10-04,279,72
15932,2023-10-04,289,100
15933,2023-10-04,290,150
15934,2023-10-04,54,200
15935,2023-10-04,293,287
15936,2023-10-04,294,500
15937,2023-10-04,184,531
15938,2023-10-04,213,1367
15939,2023-10-04,181,2213
15940,2023-10-04,16,6412
15941,2023-10-04,3,6570
15942,2023-10-04,166,15541
15943,2023-10-04,166,16460
15944,2023-10-05,259,1
15945,2023-10-05,262,1
15946,2023-10-05,34,1
15947,2023-10-05,61,1
15948,2023-10-05,25,1
15949,2023-10-05,21,1
15950,2023-10-05,259,1
15951,2023-10-05,60,1
15952,2023-10-05,242,1
15953,2023-10-05,267,1
15954,2023-10-05,20,1
15955,2023-10-05,259,1
15956,2023-10-05,73,1
15957,2023-10-05,21,1
15958,2023-10-05,278,1
15959,2023-10-05,102,2
15960,2023-10-05,266,2
15961,2023-10-05,260,2
15962,2023-10-05,11,2
15963,2023-10-05,86,2
15964,2023-10-05,23,2
15965,2023-10-05,80,2
15966,2023-10-05,288,2
15967,2023-10-05,292,2
15968,2023-10-05,195,2
15969,2023-10-05,286,2
15970,2023-10-05,85,3
15971,2023-10-05,135,3
15972,2023-10-05,244,3
15973,2023-10-05,64,3
15974,2023-10-05,254,4
15975,2023-10-05,80,5
15976,2023-10-05,237,5
15977,2023-10-05,11,5
15978,2023-10-05,83,5
15979,2023-10-05,135,5
15980,2023-10-05,70,5
15981,2023-10-05,35,5
15982,2023-10-05,80,5
15983,2023-10-05,226,5
15984,2023-10-05,252,6
15985,2023-10-05,92,6
15986,2023-10-05,249,6
15987,2023-10-05,229,6
15988,2023-10-05,69,7
15989,2023-10-05,28,7
15990,2023-10-05,70,7
15991,2023-10-05,81,7
15992,2023-10-05,11,8
15993,2023-10-05,263,8
15994,2023-10-05,52,9
15995,2023-10-05,11,10
15996,2023-10-05,171,10
15997,2023-10-05,47,10
15998,2023-10-05,10,10
15999,2023-10-05,298,10
16000,2023-10-05,131,13
16001,2023-10-05,192,16
16002,2023-10-05,244,17
16003,2023-10-05,57,20
16004,2023-10-05,6,20
16005,2023-10-05,206,23
16006,2023-10-05,132,27
16007,2023-10-05,126,36
16008,2023-10-05,1,50
16009,2023-10-05,54,61
16010,2023-10-05,191,131
16011,2023-10-05,191,175
16012,2023-10-05,113,200
16013,2023-10-05,109,235
16014,2023-10-05,9,240
16015,2023-10-05,1,305
16016,2023-10-05,16,590
16017,2023-10-05,16,1608
16018,2023-10-05,4,2737
16019,2023-10-05,168,3213
16020,2023-10-05,172,4320
16021,2023-10-06,33,1
16022,2023-10-06,22,1
16023,2023-10-06,34,1
16024,2023-10-06,22,1
16025,2023-10-06,22,1
16026,2023-10-06,94,1
16027,2023-10-06,242,1
16028,2023-10-06,87,1
16029,2023-10-06,262,1
16030,2023-10-06,164,1
16031,2023-10-06,69,1
16032,2023-10-06,70,1
16033,2023-10-06,61,1
16034,2023-10-06,219,1
16035,2023-10-06,31,1
16036,2023-10-06,240,1
16037,2023-10-06,27,1
16038,2023-10-06,99,1
16039,2023-10-06,101,1
16040,2023-10-06,171,2
16041,2023-10-06,60,2
16042,2023-10-06,267,2
16043,2023-10-06,83,2
16044,2023-10-06,81,2
16045,2023-10-06,60,2
16046,2023-10-06,126,2
16047,2023-10-06,48,2
16048,2023-10-06,118,2
16049,2023-10-06,292,2
16050,2023-10-06,56,2
16051,2023-10-06,102,3
16052,2023-10-06,260,3
16053,2023-10-06,26,3
16054,2023-10-06,124,3
16055,2023-10-06,41,4
16056,2023-10-06,252,4
16057,2023-10-06,24,4
16058,2023-10-06,88,4
16059,2023-10-06,85,5
16060,2023-10-06,263,5
16061,2023-10-06,91,5
16062,2023-10-06,73,5
16063,2023-10-06,277,5
16064,2023-10-06,249,6
16065,2023-10-06,301,6
16066,2023-10-06,298,6
16067,2023-10-06,87,7
16068,2023-10-06,69,7
16069,2023-10-06,266,7
16070,2023-10-06,300,7
16071,2023-10-06,34,8
16072,2023-10-06,26,8
16073,2023-10-06,192,8
16074,2023-10-06,102,8
16075,2023-10-06,281,8
16076,2023-10-06,164,9
16077,2023-10-06,102,9
16078,2023-10-06,26,10
16079,2023-10-06,279,10
16080,2023-10-06,300,11
16081,2023-10-06,71,12
16082,2023-10-06,192,12
16083,2023-10-06,246,16
16084,2023-10-06,122,16
16085,2023-10-06,106,18
16086,2023-10-06,255,20
16087,2023-10-06,254,24
16088,2023-10-06,288,25
16089,2023-10-06,71,26
16090,2023-10-06,289,50
16091,2023-10-06,289,100
